chr,start,end
chr20,36834079,36919644
chr20,36919690,37000766
chr20,37000769,37083839
chr20,37083839,37175473
chr20,37175474,37273256
chr20,37273256,37367095
chr20,37367117,37445915
chr20,37445917,37542994
chr20,37542994,37634430
chr20,37634445,37733149
chr20,37733191,37844014
chr20,37844032,37938383
chr20,37938389,38032868
chr20,38032874,38124328
chr20,38124329,38213703
chr20,38213705,38307865
chr20,38307866,38398062
chr20,38398092,38480728
chr20,38480729,38584070
chr20,38584071,38677043
chr20,38677044,38773343
chr20,38773343,38868326
chr20,38868331,38966276
chr20,38966298,39063738
chr20,39063772,39157915
chr20,39157937,39260010
chr20,39260010,39360757
chr20,39360774,39456998
chr20,39457017,39553802
chr20,39553811,39647814
chr20,39647821,39746298
chr20,39746332,39845347
chr20,39845353,39942398
chr20,39942411,40042848
chr20,40042849,40139784
chr20,40139786,40240764
chr20,40240764,40329850
chr20,40329850,40432145
chr20,40432155,40534711
chr20,40534730,40635263
chr20,40635272,40729121
chr20,40729130,40824924
chr20,40824928,40919299
chr20,40919313,41012349
chr20,41012357,41111578
chr20,41111579,41204671
chr20,41204684,41302232
chr20,41302238,41394317
chr20,41394323,41496289
chr20,41496294,41589222
chr20,41589235,41682144
chr20,41682150,41770970
chr20,41770977,41857701
chr20,41857709,41944537
chr20,41944543,42035229
chr20,42035237,42125646
chr20,42125648,42222045
chr20,42222059,42318163
chr20,42318165,42409629
chr20,42409639,42506454
chr20,42506485,42597243
chr20,42597253,42684230
chr20,42684237,42778950
chr20,42778952,42874849
chr20,42874863,42970903
chr20,42970905,43069243
chr20,43069250,43164674
chr20,43164676,43261667
chr20,43261681,43356389
chr20,43356393,43443720
chr20,43443725,43527021
chr20,43527022,43618542
chr20,43618543,43701776
chr20,43701782,43796473
chr20,43796480,43893504
chr20,43893508,43987940
chr20,43987942,44079506
chr20,44079515,44168595
chr20,44168596,44262887
chr20,44262894,44360299
chr20,44360318,44451368
chr20,44451373,44545960
chr20,44545972,44644733
chr20,44644737,44736350
chr20,44736389,44837542
chr20,44837545,44931473
chr20,44931474,45035810
chr20,45035815,45143004
chr20,45143015,45241579
chr20,45241604,45336286
chr20,45336302,45437590
chr20,45437592,45538754
chr20,45538757,45640145
chr20,45640153,45729701
chr20,45729721,45814532
chr20,45814533,45904945
chr20,45904947,45987803
chr20,45987806,46082821
chr20,46082821,46177541
chr20,46177554,46274171
chr20,46274182,46369424
chr20,46369468,46477637
chr20,46477651,46576960
chr20,46576966,46674586
chr20,46674588,46770038
chr20,46770052,46864183
chr20,46864186,46961082
chr20,46961089,47053051
chr20,47053066,47145618
chr20,47145625,47227850
chr20,47227853,47316006
chr20,47316006,47402438
chr20,47402438,47487146
chr20,47487178,47567399
chr20,47567399,47663788
chr20,47663789,47748742
chr20,47748782,47835815
chr20,47835819,47908220
chr20,47908222,47996748
chr20,47996750,48093272
chr20,48093298,48183320
chr20,48183320,48273304
chr20,48273310,48372990
chr20,48373001,48465981
chr20,48465981,48513392
chr20,48513393,48581743
chr20,48581750,48665011
chr20,48665012,48757521
chr20,48757531,48851517
chr20,48851529,48939860
chr20,48939884,49034738
chr20,49034740,49118260
chr20,49118261,49195795
chr20,49195795,49278515
chr20,49278521,49367530
chr20,49367536,49467161
chr20,49467165,49565756
chr20,49565760,49653465
chr20,49653466,49743720
chr20,49743720,49831355
chr20,49831356,49915441
chr20,49915445,49991712
chr20,49991713,50075827
chr20,50075828,50163914
chr20,50163931,50253276
chr20,50253276,50346607
chr20,50346623,50434140
chr20,50434140,50520121
chr20,50520125,50612124
chr20,50612124,50692715
chr20,50692719,50777825
chr20,50777825,50863509
chr20,50863510,50945290
chr20,50945291,51040682
chr20,51040685,51141472
chr20,51141474,51237087
chr20,51237101,51333323
chr20,51333331,51421086
chr20,51421087,51511279
chr20,51511286,51602321
chr20,51602325,51684816
chr20,51684819,51764059
chr20,51764065,51845392
chr20,51845393,51926920
chr20,51926924,52012903
chr20,52012905,52100180
chr20,52100193,52190500
chr20,52190503,52285094
chr20,52285098,52384305
chr20,52384310,52482225
chr20,52482228,52581017
chr20,52581018,52683907
chr20,52683915,52774524
chr20,52774526,52868377
chr20,52868386,52959218
chr20,52959227,53047919
chr20,53047923,53140539
chr20,53140539,53232627
chr20,53232636,53328005
chr20,53328011,53423055
chr20,53423056,53501517
chr20,53501518,53578603
chr20,53578615,53659298
chr20,53659301,53738571
chr20,53738587,53823016
chr20,53823017,53910226
chr20,53910226,54009370
chr20,54009374,54108177
chr20,54108177,54205222
chr20,54205226,54303415
chr20,54303417,54404939
chr20,54404950,54501340
chr20,54501341,54603489
chr20,54603506,54690354
chr20,54690362,54780602
chr20,54780611,54861134
chr20,54861164,54944515
chr20,54944526,55037817
chr20,55037819,55125125
chr20,55125131,55215983
chr20,55215987,55300295
chr20,55300307,55393466
chr20,55393494,55485111
chr20,55485136,55565478
chr20,55565485,55638563
chr20,55638565,55726721
chr20,55726730,55818740
chr20,55818748,55903603
chr20,55903606,55987748
chr20,55987753,56084794
chr20,56084801,56179740
chr20,56179740,56273772
chr20,56273783,56364542
chr20,56364561,56458147
chr20,56458153,56546504
chr20,56546516,56628573
chr20,56628600,56713132
chr20,56713132,56801756
chr20,56801758,56893752
chr20,56893769,56983964
chr20,56983971,57073360
chr20,57073368,57164456
chr20,57164460,57255843
chr20,57255845,57351234
chr20,57351234,57429294
chr20,57429306,57515514
chr20,57515515,57602679
chr20,57602687,57685805
chr20,57685835,57773094
chr20,57773113,57859532
chr20,57859536,57943880
chr20,57943881,58032008
chr20,58032009,58127363
chr20,58127373,58215243
chr20,58215244,58312749
chr20,58312756,58404406
chr20,58404407,58494333
chr20,58494336,58588718
chr20,58588719,58678733
chr20,58678736,58764595
chr20,58764599,58856827
chr20,58856828,58944406
chr20,58944423,59035004
chr20,59035022,59135737
chr20,59135737,59233430
chr20,59233438,59331123
chr20,59331127,59422202
chr20,59422203,59508961
chr20,59508964,59596507
chr20,59596525,59687265
chr20,59687265,59776977
chr20,59776980,59863157
chr20,59863170,59954031
chr20,59954031,60052121
chr20,60052139,60142888
chr20,60142897,60240743
chr20,60240745,60330547
chr20,60330548,60424768
chr20,60424801,60517043
chr20,60517050,60610372
chr20,60610378,60702345
chr20,60702349,60790078
chr20,60790091,60875675
chr20,60875675,60957675
chr20,60957683,61039932
chr20,61039944,61121034
chr20,61121035,61201872
chr20,61201873,61282952
chr20,61282958,61360714
chr20,61360721,61439675
chr20,61439676,61527673
chr20,61527682,61598209
chr20,61598219,61674263
chr20,61674264,61746913
chr20,61746914,61819490
chr20,61819491,61895197
chr20,61895198,61954636
chr20,61954637,62028131
chr20,62028136,62101648
chr20,62101659,62174772
chr20,62174777,62251949
chr20,62251957,62322770
chr20,62322773,62386939
chr20,62386939,62458634
chr20,62458642,62535609
chr20,62535610,62605153
chr20,62605183,62680676
chr20,62680679,62759093
chr20,62759122,62830217
chr20,62830227,62900985
chr20,62900988,62974339
chr20,62974356,63049091
chr20,63049091,63124261
chr20,63124265,63204375
chr20,63204379,63272369
chr20,63272372,63342065
chr20,63342069,63406253
chr20,63406256,63475036
chr20,63475037,63541222
chr20,63541225,63609375
chr20,63609377,63676473
chr20,63676480,63735891
chr20,63735897,63802613
chr20,63802617,63868481
chr20,63868485,63937323
chr20,63937348,64012693
chr20,64012746,64089322
chr20,64089322,64166922
chr20,64166932,64250472
chr21,5221099,5248253
chr21,5248254,5292599
chr21,5292601,5320347
chr21,5320351,5357967
chr21,5357968,6093156
chr21,6093169,6565381
chr21,6565388,7229973
chr21,7229980,7257847
chr21,7257849,7283628
chr21,7283636,7313158
chr21,7313163,7920844
chr21,7920847,7936983
chr21,7936983,7951635
chr21,7951635,7966540
chr21,7966542,7988849
chr21,7988852,8010435
chr21,8010435,8028141
chr21,8028141,8045340
chr21,8045340,8420282
chr21,8420282,8589523
chr21,8589526,8685015
chr21,8685020,8764959
chr21,8764961,8785901
chr21,8785904,8818633
chr21,8818635,8861943
chr21,8861943,8995967
chr21,8995969,9012326
chr21,9012327,9032148
chr21,9032150,9076226
chr21,9076227,9115661
chr21,9115661,9156000
chr21,9156007,9246875
chr21,9246877,9296630
chr21,9296631,9333106
chr21,9333107,9368444
chr21,9368444,9567109
chr21,9567112,9605758
chr21,9605764,9651244
chr21,9651245,9692553
chr21,9692555,9733927
chr21,9733929,9760729
chr21,9760730,9787348
chr21,9787349,9815708
chr21,9815711,9832299
chr21,9832306,9851745
chr21,9851747,9875167
chr21,9875169,9900838
chr21,9900842,9926650
chr21,9926653,9953790
chr21,9953797,9982680
chr21,9982680,10014047
chr21,10014047,10058870
chr21,10058871,10110231
chr21,10110232,10152102
chr21,10152105,10325963
chr21,10325966,10346048
chr21,10346048,10372512
chr21,10372516,10400386
chr21,10400386,10435174
chr21,10435178,10465016
chr21,10465017,10507705
chr21,10507709,10558133
chr21,10558147,10593446
chr21,10593448,10622392
chr21,10622395,10646734
chr21,10646737,10667248
chr21,10667249,10685350
chr21,10685353,10704907
chr21,10704911,10723946
chr21,10723947,10743294
chr21,10743294,10765423
chr21,10765424,10786089
chr21,10786090,10812763
chr21,10812765,12992914
chr21,12992916,13025273
chr21,13025273,13083213
chr21,13083215,13148761
chr21,13148762,13224446
chr21,13224448,13308407
chr21,13308408,13381719
chr21,13381719,13459279
chr21,13459285,13531606
chr21,13531618,13652443
chr21,13652445,13828550
chr21,13828562,13877887
chr21,13877894,13921732
chr21,13921735,13995647
chr21,13995654,14072673
chr21,14072678,14159448
chr21,14159459,14245990
chr21,14245997,14332430
chr21,14332434,14428242
chr21,14428248,14521179
chr21,14521185,14607756
chr21,14607777,14693258
chr21,14693260,14782338
chr21,14782340,14870772
chr21,14870790,14958884
chr21,14958892,15048489
chr21,15048493,15139815
chr21,15139819,15229117
chr21,15229118,15317712
chr21,15317723,15409397
chr21,15409413,15502054
chr21,15502059,15590482
chr21,15590497,15677897
chr21,15677898,15767090
chr21,15767092,15861576
chr21,15861591,15950168
chr21,15950181,16041319
chr21,16041319,16139115
chr21,16139145,16225659
chr21,16225660,16316892
chr21,16316893,16405310
chr21,16405310,16495491
chr21,16495495,16589987
chr21,16590020,16681893
chr21,16681903,16765946
chr21,16765953,16861210
chr21,16861220,16940528
chr21,16940536,17030987
chr21,17030992,17108659
chr21,17108663,17170835
chr21,17170840,17237412
chr21,17237413,17305529
chr21,17305541,17366272
chr21,17366272,17443999
chr21,17443999,17523792
chr21,17523796,17611154
chr21,17611175,17702861
chr21,17702892,17790006
chr21,17790010,17890947
chr21,17890950,17980806
chr21,17980822,18079568
chr21,18079573,18171198
chr21,18171199,18264048
chr21,18264052,18351468
chr21,18351473,18447154
chr21,18447154,18544750
chr21,18544752,18642141
chr21,18642143,18733549
chr21,18733563,18824294
chr21,18824308,18910481
chr21,18910485,19004605
chr21,19004616,19087184
chr21,19087190,19175440
chr21,19175446,19270024
chr21,19270038,19358634
chr21,19358641,19452720
chr21,19452721,19539093
chr21,19539093,19623414
chr21,19623430,19709420
chr21,19709436,19791831
chr21,19791845,19879463
chr21,19879466,19968566
chr21,19968568,20053186
chr21,20053207,20141113
chr21,20141114,20226267
chr21,20226273,20306050
chr21,20306055,20390806
chr21,20390807,20468373
chr21,20468376,20549425
chr21,20549426,20626510
chr21,20626511,20708305
chr21,20708305,20792578
chr21,20792584,20879602
chr21,20879608,20972100
chr21,20972100,21057801
chr21,21057829,21144362
chr21,21144364,21236756
chr21,21236756,21320209
chr21,21320225,21405913
chr21,21405929,21487610
chr21,21487614,21574025
chr21,21574052,21661273
chr21,21661277,21746562
chr21,21746564,21834587
chr21,21834602,21913902
chr21,21913902,21999832
chr21,21999849,22091095
chr21,22091097,22182685
chr21,22182691,22270873
chr21,22270873,22362930
chr21,22362931,22447944
chr21,22447963,22536636
chr21,22536644,22624081
chr21,22624125,22715032
chr21,22715032,22804127
chr21,22804141,22895415
chr21,22895424,22978618
chr21,22978640,23067615
chr21,23067629,23153049
chr21,23153069,23237076
chr21,23237082,23316151
chr21,23316157,23397505
chr21,23397507,23470569
chr21,23470591,23551004
chr21,23551009,23625426
chr21,23625446,23706888
chr21,23706888,23784082
chr21,23784084,23864519
chr21,23864525,23947418
chr21,23947419,24027727
chr21,24027751,24105204
chr21,24105205,24184968
chr21,24184972,24267477
chr21,24267512,24353243
chr21,24353246,24439434
chr21,24439459,24526296
chr21,24526298,24611224
chr21,24611225,24692465
chr21,24692477,24779433
chr21,24779441,24870073
chr21,24870077,24968164
chr21,24968168,25066348
chr21,25066360,25170658
chr21,25170660,25268384
chr21,25268389,25369059
chr21,25369059,25475394
chr21,25475403,25579673
chr21,25579678,25679150
chr21,25679151,25778289
chr21,25778296,25842130
chr21,25842131,25918851
chr21,25918854,26009033
chr21,26009053,26100994
chr21,26101003,26192164
chr21,26192170,26284575
chr21,26284576,26376614
chr21,26376630,26472546
chr21,26472552,26579684
chr21,26579692,26668296
chr21,26668301,26760618
chr21,26760632,26854486
chr21,26854489,26951700
chr21,26951709,27044056
chr21,27044062,27140013
chr21,27140040,27230680
chr21,27230681,27328209
chr21,27328213,27421992
chr21,27422016,27514863
chr21,27514867,27606481
chr21,27606484,27694468
chr21,27694470,27788027
chr21,27788039,27879120
chr21,27879128,27963166
chr21,27963178,28054687
chr21,28054690,28144122
chr21,28144127,28237234
chr21,28237239,28340356
chr21,28340357,28431984
chr21,28432001,28533147
chr21,28533158,28628374
chr21,28628384,28728201
chr21,28728206,28825715
chr21,28825720,28916608
chr21,28916616,29014614
chr21,29014615,29107995
chr21,29108003,29207646
chr21,29207658,29318262
chr21,29318268,29418009
chr21,29418009,29512177
chr21,29512182,29614485
chr21,29614490,29711333
chr21,29711346,29799988
chr21,29799997,29890815
chr21,29890820,29986430
chr21,29986438,30081223
chr21,30081245,30173707
chr21,30173723,30262400
chr21,30262401,30355467
chr21,30355472,30450214
chr21,30450240,30544977
chr21,30544983,30641033
chr21,30641044,30743517
chr21,30743517,30842216
chr21,30842218,30938644
chr21,30938645,31035422
chr21,31035428,31126921
chr21,31126944,31216957
chr21,31216963,31307616
chr21,31307618,31397982
chr21,31398000,31483741
chr21,31483745,31570291
chr21,31570295,31654372
chr21,31654379,31740691
chr21,31740691,31835889
chr21,31835890,31925924
chr21,31925924,32019465
chr21,32019467,32110073
chr21,32110084,32209280
chr21,32209295,32301852
chr21,32301868,32396165
chr21,32396166,32485283
chr21,32485302,32580880
chr21,32580888,32676265
chr21,32676271,32779144
chr21,32779184,32880814
chr21,32880816,32984526
chr21,32984526,33080827
chr21,33080834,33173291
chr21,33173309,33262386
chr21,33262389,33351527
chr21,33351529,33440906
chr21,33440914,33525869
chr21,33525889,33614259
chr21,33614263,33704441
chr21,33704450,33801457
chr21,33801465,33892009
chr21,33892017,33984733
chr21,33984743,34078552
chr21,34078557,34173497
chr21,34173521,34274943
chr21,34274956,34389977
chr21,34390010,34587155
chr21,34587162,34684924
chr21,34684926,34776917
chr21,34776924,34871148
chr21,34871155,34966953
chr21,34966967,35062278
chr21,35062303,35157144
chr21,35157159,35254153
chr21,35254154,35349521
chr21,35349529,35442390
chr21,35442409,35534139
chr21,35534141,35630513
chr21,35630514,35724452
chr21,35724457,35821034
chr21,35821037,35921927
chr21,35921948,36016192
chr21,36016193,36104821
chr21,36104822,36190256
chr21,36190257,36272898
chr21,36272899,36354080
chr21,36354083,36438646
chr21,36438663,36525795
chr21,36525796,36619711
chr21,36619713,36699361
chr21,36699364,36784776
chr21,36784781,36881990
chr21,36881998,36970664
chr21,36970665,37058583
chr21,37058592,37153672
chr21,37153681,37252578
chr21,37252586,37338715
chr21,37338729,37423280
chr21,37423291,37508130
chr21,37508130,37599249
chr21,37599250,37692420
chr21,37692421,37787840
chr21,37787844,37885743
chr21,37885749,37984925
chr21,37984926,38087942
chr21,38087944,38188524
chr21,38188532,38289430
chr21,38289457,38386821
chr21,38386825,38480620
chr21,38480628,38580290
chr21,38580292,38677540
chr21,38677543,38767862
chr21,38767864,38866747
chr21,38866762,38960939
chr21,38960959,39053033
chr21,39053048,39152315
chr21,39152324,39246634
chr21,39246666,39328076
chr21,39328079,39413813
chr21,39413832,39511659
chr21,39511681,39610605
chr21,39610615,39708594
chr21,39708595,39804115
chr21,39804119,39898422
chr21,39898428,39987546
chr21,39987564,40070903
chr21,40070911,40162461
chr21,40162474,40252810
chr21,40252818,40342745
chr21,40342745,40429735
chr21,40429742,40514132
chr21,40514144,40594880
chr21,40594885,40678429
chr21,40678449,40771575
chr21,40771577,40859550
chr21,40859553,40952161
chr21,40952161,41045116
chr21,41045135,41131975
chr21,41131992,41224243
chr21,41224246,41321750
chr21,41321752,41416472
chr21,41416478,41507146
chr21,41507156,41594826
chr21,41594827,41678699
chr21,41678714,41758457
chr21,41758478,41839506
chr21,41839514,41924834
chr21,41924848,42010707
chr21,42010710,42092034
chr21,42092036,42172813
chr21,42172820,42267128
chr21,42267147,42350587
chr21,42350600,42433081
chr21,42433089,42524496
chr21,42524514,42603151
chr21,42603153,42686063
chr21,42686091,42769498
chr21,42769499,42844702
chr21,42844704,42915082
chr21,42915083,42990123
chr21,42990130,43118241
chr21,43118242,43298796
chr21,43298797,43374237
chr21,43374237,43631738
chr21,43631800,43718533
chr21,43718539,43791057
chr21,43791060,43864836
chr21,43864838,43945080
chr21,43945081,44020377
chr21,44020405,44141406
chr21,44141458,44296108
chr21,44296124,44368040
chr21,44368046,44440329
chr21,44440330,44513466
chr21,44513467,44589462
chr21,44589466,44671742
